4446,Wed Jan 04 20:01:19 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Belo Horizonte,Celina.  Yes we CAM,Cellina_Silva,141,Negativo
4447,Wed Jan 04 20:01:28 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"BH, MG",Joaquim Jr,jteojunior,141,Negativo
4448,Wed Jan 04 20:02:30 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Belo Horizonte, Brasil",Roberto Venesia,RVenesia,141,Negativo
4449,Wed Jan 04 20:02:53 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Centro da Vontade de Deus,Charlys,Charlys_Bob,141,Negativo
4450,Wed Jan 04 20:04:31 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Lafaiete BHte - Minas Gerais,Gustavo M. Seabra,gustavomseabra,141,Negativo
4451,Wed Jan 04 20:04:55 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Boca Raton, FL",mc kevinn,Kevin_Aguiiar,141,Negativo
4452,Wed Jan 04 20:05:10 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Seu Jornal fique por dentro,dunningham2,dunningham2,141,Negativo
4453,Wed Jan 04 20:08:09 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"São Paulo, Brasil",Oliveira,eocaetano1,141,Negativo
4454,Wed Jan 04 20:08:58 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,galo gordo,FredGordo09,141,Negativo
4455,Wed Jan 04 20:11:44 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Belo Horizonte,Mauro Matarazzo,Mauro_Matarazzo,141,Negativo
4456,Wed Jan 04 20:14:17 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,RICARDO #EUACREDITO,PRRICARDORIBEIR,141,Negativo
4457,Wed Jan 04 20:22:57 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Cândida Costa,candyben342,141,Negativo
4458,Wed Jan 04 20:23:14 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Fabio Silva,fabio9846,141,Negativo
4459,Wed Jan 04 20:24:17 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Gabriella Filellini,bibi2809,141,Negativo
4460,Wed Jan 04 20:24:20 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Minas Gerais - BH,Daniel Sylffer,DanielSylffer,141,Negativo
4461,Wed Jan 04 20:26:36 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,31,Mariana Paiva,MaaryanaP,141,Negativo
4462,Wed Jan 04 20:32:14 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Belo Horizonte, Minas Gerais",prince - purple rain,irvanmaccarthey,141,Negativo
4463,Wed Jan 04 20:34:07 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,BH MG,Galo Condá ??,BukaGalo,141,Negativo
4464,Wed Jan 04 20:34:30 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,BETIM-MG,Reinaldo Roriz,reinaldororiz10,141,Negativo
4465,Wed Jan 04 20:35:32 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Léo Guedes,LeoGuedes13,141,Negativo
4466,Wed Jan 04 20:40:22 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Montes Claros,RT,rtlage,141,Negativo
4467,Wed Jan 04 20:44:12 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Goiânia, Brasil",Jan Cunha Goldfeld F,Jan_CGFilho,141,Negativo
4468,Wed Jan 04 20:47:26 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Jundiai,robson dias,dias_robs,141,Negativo
4469,Wed Jan 04 20:48:17 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Ipatinga, Minas Gerais",Edmar Patrocínio,EdmarPatrocinio,141,Negativo
4470,Wed Jan 04 20:48:22 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Brasília, Brasil",Regina Vasconcelos,reginavasco,141,Negativo
4471,Wed Jan 04 20:50:08 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Nicemaria,nicemontegro,141,Negativo
4472,Wed Jan 04 20:52:58 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Pare o mundo que eu quero desc,Renato Oliveira,renato3313,141,Negativo
4473,Wed Jan 04 20:56:25 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,reginaldo pereira,jrpgf,141,Negativo
4474,Wed Jan 04 21:01:29 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Cláudia Cardoso,cardoso_mour,141,Negativo
4475,Wed Jan 04 21:02:26 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Eunápolis, Brasil",Robson Lopez,robsonlopez20,141,Negativo
4476,Wed Jan 04 21:09:13 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Brasil,Ary ANTI PT,Ary_AntiPT,141,Negativo
4477,Wed Jan 04 21:09:49 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Mr. Ant,Felipe_Hormiga,141,Negativo
4478,Wed Jan 04 21:10:04 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,André,spyke_spiegel,141,Negativo
4479,Wed Jan 04 21:10:34 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,, Brasil,Denise Mello,dnsemello,141,Negativo
4480,Wed Jan 04 21:11:01 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Brasil,mirna,MirnaNiblan,141,Negativo
4481,Wed Jan 04 21:12:08 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Divinópolis, Minas Gerais",RAÇA PRA VENCER,MarceloDiasluva,141,Negativo
4482,Wed Jan 04 21:12:41 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Brazil, IN",Claudia,ClauLanz,141,Negativo
4483,Wed Jan 04 21:14:42 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Angela M Gonçalves,AngelaMGonalve1,141,Negativo
4484,Wed Jan 04 21:16:11 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Denypsolon,denypsolon,141,Negativo
4485,Wed Jan 04 21:17:17 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Renato Leal,LealRcl10,141,Negativo
4486,Wed Jan 04 21:17:32 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Não entendi...,AlexoRibas,141,Negativo
4487,Wed Jan 04 21:25:40 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,agendadirce,agendadirce,141,Negativo
4488,Wed Jan 04 21:37:16 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Mesquita, Rio de Janeiro",Joubert Leite,JoubertLeite,141,Negativo
4489,Wed Jan 04 21:42:57 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,SP - BR,GLBruni,glbruni,141,Negativo
4490,Wed Jan 04 21:44:09 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,São Paulo,Antonio Carlos,antoniocarlos_m,141,Negativo
4491,Wed Jan 04 21:48:37 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Cris Brasil,CrisKcrl,141,Negativo
4492,Wed Jan 04 21:50:48 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Natal, Brasil",olivia maria nunes d,livamello1,141,Negativo
4493,Wed Jan 04 21:56:16 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Recife, Pernambuco, Brasil ",Denilson Vieira,mokilhos1,141,Negativo
4494,Wed Jan 04 22:03:54 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Belo Horizonte / MG,Marcus Paulo Fagunde,FagundeMarcus,141,Negativo
4495,Wed Jan 04 22:15:41 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Rafael Augusto Gomes,rafael5alemao5,141,Negativo
4496,Wed Jan 04 22:43:37 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,gringabrasileira,gringa_bras,141,Negativo
4497,Wed Jan 04 22:54:25 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Minas Gerais, Brasil",Helio #Beta,heliobetalab,141,Negativo
4498,Wed Jan 04 22:56:45 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Joatan Nunes,NunesJoatan,141,Negativo
4499,Wed Jan 04 22:58:41 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Vila Maria, São Paulo",Ana Alice,anaaltafini,141,Negativo
4500,Wed Jan 04 23:01:55 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Belo Horizonte,Andréa Vidal,deinhavidal,141,Negativo
4501,Wed Jan 04 23:10:36 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Camila Figueiredo,camilafig1,141,Negativo
4502,Wed Jan 04 23:48:03 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,"Cascavel, Brasil",Rodrigo Nunes,rodrigonunes76,141,Negativo
4503,Tue Jan 10 01:31:42 +0000 2017,"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",,,,Flaviolimabatera,flaviolimabate,8,Neutro
4504,Tue Jan 10 01:44:34 +0000 2017,"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",,,Brazil,Delilah Ferbar,Cissafb,8,Neutro
4505,Tue Jan 10 02:17:21 +0000 2017,"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",,,"From: Marataízes, ES, Br",Marcos Vinicius,marcosvcortes,8,Neutro
4506,Tue Jan 10 08:04:57 +0000 2017,"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",,,,Joatan Nunes,NunesJoatan,8,Neutro
4507,Tue Jan 10 08:36:55 +0000 2017,"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",,,Goiânia Goiás Brasil,Marco Antônio R. Jr,majreis1,8,Neutro
4508,Tue Jan 10 09:42:57 +0000 2017,"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",,,,Jaqueline Cristiane,Jaqueline3455,8,Neutro
4509,Tue Jan 10 09:59:18 +0000 2017,"RT @UOLNoticias: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",,,"Teixeira de Freitas, Brasil",EricSL,ericslima17,8,Neutro
4510,Fri Jan 06 10:04:42 +0000 2017,RT @UOLNoticias: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/9sMRwetsqn,,,belo horizonte ,Uma mulher,nanybalzo,102,Negativo
4511,Thu Jan 05 02:26:10 +0000 2017,RT @UOLNoticias: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/9sMRwetsqn,,,,Thelucca,Theluccasp,102,Negativo
4512,Thu Jan 05 04:05:27 +0000 2017,RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/jeSVB62tyo,,,"Uai land, Brasil  ",Priscila,MarcianoAct,9,Negativo
4513,Wed Jan 04 19:27:42 +0000 2017,RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/jeSVB62tyo,,,,Bandalha no Brasil,Bandalha_Brasil,9,Negativo
4514,Wed Jan 04 20:18:40 +0000 2017,RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/jeSVB62tyo,,,Sao Paulo Brasil,João Campos,jprcampos,9,Negativo
4515,Wed Jan 04 20:57:47 +0000 2017,RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/jeSVB62tyo,,,Brasil,Ary ANTI PT,Ary_AntiPT,9,Negativo
4516,Wed Jan 04 20:58:06 +0000 2017,RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/jeSVB62tyo,,,,LUCIANO DAVID,LUCIANO_DAVID,9,Negativo
4517,Wed Jan 04 20:59:54 +0000 2017,RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/jeSVB62tyo,,,No coração das Minas Gerais ,Alemendes,alemendes0110,9,Negativo
4518,Wed Jan 04 22:53:32 +0000 2017,RT @UOLNoticias: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/jeSVB62tyo,,,,José Luiz,jldiniz1,9,Negativo
4519,Thu Jan 05 12:48:38 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,Salvador,João Carlos = BBMP,Joao05J,17,Negativo
4520,Thu Jan 05 12:50:53 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,,FLAMENGO ATÉ MORRER,FlavioM32255797,17,Negativo
4521,Thu Jan 05 12:52:18 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,Brasil,Marcelo Leon,Marceloleon1,17,Negativo
4522,Thu Jan 05 12:54:35 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,Minas Gerais,Amanda,Amanda_223,17,Negativo
4523,Thu Jan 05 13:03:00 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,Montes Claros - MG,Luanna Lopes,luanna_lopess,17,Negativo
4524,Thu Jan 05 13:08:44 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,,Jonas Wilhiam,Jonaswgs,17,Negativo
4525,Thu Jan 05 13:27:46 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,salvador,Veronica,galegalua,17,Negativo
4526,Thu Jan 05 16:06:25 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,,JOSE FERNANDES MARIZ,JOSEFMARIZ,17,Negativo
4527,Thu Jan 05 16:07:18 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,João Pessoa-PB,Roberto Candido,Maj_Roberto,17,Negativo
4528,Thu Jan 05 17:21:57 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,"Minas Gerais, Brasil",Helio #Beta,heliobetalab,17,Negativo
4529,Thu Jan 05 19:22:00 +0000 2017,"RT @UOLNoticias: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/uuqDLAAmxy",,,,Jaqueline Cristiane,Jaqueline3455,17,Negativo
4530,Mon Jan 09 03:17:38 +0000 2017,"RT @Username_locked: Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg qu…",,,Hogwarts.,Kaky?.,Hrndz11_08,5,Neutro
4531,Mon Jan 09 22:05:19 +0000 2017,"RT @Username_locked: Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg qu…",,,En tu cora,Cinderella.,saysabelle,5,Neutro
4532,Mon Jan 09 22:05:49 +0000 2017,"RT @Username_locked: Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg qu…",,,Entre tú y tu ropa ,Gerlin G?,acidxxs,5,Neutro
4533,Sun Jan 08 20:36:25 +0000 2017,"RT @Username_locked: Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg qu…",,,,Luis,Lz07_,5,Neutro
4534,Sun Jan 08 20:40:24 +0000 2017,"RT @Username_locked: Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg qu…",,,Venezuela,MEA ?,El6DeNoviembre,5,Neutro
4535,Thu Jan 05 00:15:35 +0000 2017,RT @utherpendragon3: Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tudo q…,,,"Vitória, ES- Brazil",Martha Ferreira,marthaeferreira,2,Negativo
4536,Thu Jan 05 00:20:25 +0000 2017,RT @utherpendragon3: Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tudo q…,,,São Paulo/Brasil,Español.'.,IvsonMartins,2,Negativo
4537,Mon Jan 09 00:49:52 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,"Caruaru, pernambuco, Brasil",#SomosTodosPT,LciaPontes1,72,Negativo
4538,Mon Jan 09 01:03:18 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,Florianópolis - SC - Brasil,RespeiteMeuVoto,Adote1Amigo,72,Negativo
4539,Mon Jan 09 01:07:58 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,Uberlândia-MG ,Késia Pontes,Kesia_Pontes,72,Negativo
4540,Mon Jan 09 01:10:12 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,,ritaleeparanoica,ritaleeparanoic,72,Negativo
4541,Sat Jan 07 04:30:20 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,São Paulo,ÇUPREMO,nedicr56,72,Negativo
4542,Sun Jan 08 03:29:38 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,,DirceuBrito,dirceubrito,72,Negativo
4543,Sun Jan 08 03:30:55 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,,QueroFALARtambém,ktrem10,72,Negativo
4544,Sun Jan 08 03:32:52 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,,Slim Rimografia (FC),SlimRimografia1,72,Negativo
4545,Sun Jan 08 03:34:53 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,"Piracicaba, Brasil",@Iolanda_Proenca,ProencaIolanda,72,Negativo
4546,Sun Jan 08 15:57:04 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,Brasilia,FFrajola,FFrajola,72,Negativo
4547,Sun Jan 08 16:08:35 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,"Florianópolis, Brasil",Fernando Barros,ftbarros68,72,Negativo
4548,Tue Jan 10 03:01:56 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,Brasil,Vando Correia,vando_correia,72,Negativo
4549,Tue Jan 10 03:18:37 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,"São Paulo,Brasil",Maria de Lourdes.,mmalualves,72,Negativo
4550,Tue Jan 10 10:09:28 +0000 2017,"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",,,,Arimatéia França,ArimateiaFranca,72,Negativo
4551,Fri Jan 06 01:09:09 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,"Maceió, Brasil",Paula Menezes,pvazcarvalho,284,Negativo
4552,Fri Jan 06 10:04:02 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,Honeyland,Vagner Abelha Arnau,professorbee,284,Negativo
4553,Fri Jan 06 11:46:55 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,"Cambuquira, Brasil",Claudia Diamante,diamantelilas,284,Negativo
